X,Y,OBJECTID,Código,Nº_de_cent,Calle,Tipo_de_ví,Clase_de_a,Anchura_de,Disposició,Interdista,Nº_de_lumi,Tipo_de_so,Altura__m_,Luminaria,Tipo_de_lá,Potencia_d,Equipo_aux,Equipo_de,Uso_de_lám,Tipo_de__1,Potencia_1,Equipo_a_1,Equipo_d_1,Uso_de_l_1,Tipo_de_Pr,Luminari_1,Lámpara_pr,Equipo_d_2,Equipo_d_3,Municipio,POTENCIA_L1,POTENCIA_L2,POTENCIA_F,CENTRO_DE_MANDO
228188.47958264,3167623.08036762,536,1118,CM-001,Jose Antonio Primo de Rivera,B1,ME5,7,Unilateral,30,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228195.079582641,3167638.20036761,537,1119,CM-001,Jose Antonio Primo de Rivera,B1,ME5,7,Unilateral,30,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228202.306960287,3167654.97038674,538,1120,CM-001,Jose Antonio Primo de Rivera,B1,ME5,7,Unilateral,30,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228213.69958264,3167601.39036761,539,1138,CM-001,Calvo Sotelo,D3-D4,S4,7,Unilateral,25,1,Brazo Simple,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228213.35958264,3167618.84036761,540,1137,CM-001,Calvo Sotelo,D3-D4,S4,7,Unilateral,25,1,Brazo Simple,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228213.35958264,3167643.96036761,541,1136,CM-001,Calvo Sotelo,D3-D4,S4,7,Unilateral,25,1,Brazo Simple,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228219.537635946,3167693.88183388,542,1121,CM-001,Jose Antonio Primo de Rivera,B1,ME5,7,Unilateral,30,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228213.251609472,3167564.94836761,543,1139,CM-001,Calvo Sotelo,D3-D4,S4,7,Unilateral,25,1,Brazo Simple,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228213.239582641,3167548.44036761,544,1140,CM-001,Calvo Sotelo,D3-D4,S4,7,Unilateral,25,1,Brazo Simple,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228213.239582641,3167532.88834174,545,1141,CM-001,Calvo Sotelo,D3-D4,S4,7,Unilateral,25,1,Brazo Simple,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228030.759582642,3167468.35036762,546,1087,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228064.659368947,3167443.65996984,547,1088,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228089.27958264,3167465.12036761,548,1089,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228115.599582642,3167489.00036761,549,1090,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228063.119582642,3167374.41036762,550,1091,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228085.64958264,3167320.26036762,551,1092,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228138.979582642,3167472.13036761,552,1051,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228149.35958264,3167435.84036762,553,1052,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228156.829291199,3167402.07801528,554,1053,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228166.697279372,3167364.37720499,555,1054,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228174.739919353,3167325.16759304,556,1055,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228184.919582642,3167296.78036762,557,1056,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228201.039582642,3167265.40036761,558,1057,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228216.253015133,3167238.6992412,559,1058,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228231.381511794,3167212.82981983,560,1059,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228245.38958264,3167190.82036762,561,1048,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228138.719582641,3167502.62339955,562,1107,CM-001,General Mola,B1,ME5,6,Unilateral,20,1,Brazo Simple,6,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228149.959582641,3167484.36036761,563,1108,CM-001,General Mola,B1,ME5,6,Unilateral,20,1,Brazo Simple,6,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228224.784842425,3167387.03703918,564,1150,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228228.499196311,3167369.88472621,565,1151,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228232.049905221,3167352.40552891,566,1152,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228235.962587283,3167334.11445606,567,1153,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228239.59958264,3167316.96036761,568,1154,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228222.15958264,3167411.08036761,569,1149,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228222.159582642,3167421.16036762,570,1148,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228207.059981515,3167418.55155724,571,1147,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228252.619265389,3167881.66165236,572,1010,CM-001,Travesia Maximiliano Perez Diaz,D3-D4,S4,8,Unilateral,25,1,Báculo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228227.669582642,3167907.61036761,573,1009,CM-001,Travesia Maximiliano Perez Diaz,D3-D4,S4,8,Unilateral,25,1,Báculo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228205.27958264,3167921.24036762,574,1008,CM-001,Travesia Maximiliano Perez Diaz,D3-D4,S4,8,Unilateral,25,1,Báculo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228178.783358865,3167939.61463335,575,1007,CM-001,Travesia Maximiliano Perez Diaz,D3-D4,S4,8,Unilateral,25,1,Báculo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228224.840735913,3167870.80846087,576,1038,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228202.19958264,3167896.24036761,577,1037,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228173.229582641,3167916.68036761,578,1036,CM-001,Carretera General Mazo 2,D3-D4,S4,8,Unilateral,20,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,55,,32,"Pueblo Norte, Camino Judas "
228228.48958264,3167889.38036762,579,1035,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228209.219582641,3167904.73036762,580,1034,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228192.446495472,3167916.3921294,581,1033,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228162.406393208,3167953.44705563,582,1032,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228158.909551465,3167982.37011437,583,1031,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228170.128307144,3168018.73756572,584,1030,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228181.766775948,3168049.16205404,585,1029,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228190.329955181,3168083.90977645,586,1028,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228182.079842755,3168115.27057868,587,1027,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228154.718932717,3168132.56134224,588,1026,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228126.455476022,3168141.49021776,589,1025,CM-001,Carretera General Mazo,D3-D4,S4,8,Unilateral,20,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
227990.059735394,3167865.75421024,590,1078,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227935.648772398,3167899.08854066,591,1077,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227896.46951971,3167924.11995179,592,1076,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228149.35958264,3167873.96036761,593,1064,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228119.979058908,3167928.96960742,594,1065,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228077.870784011,3167969.45360301,595,1066,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228019.152493788,3167989.6285078,596,1068,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228035.123782932,3167931.97054337,597,1067,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228032.56948264,3168046.20016761,598,1069,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228019.420405503,3168090.25045067,599,1070,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227983.579843727,3168022.26073572,600,1071,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227958.839407278,3168000.00032238,601,1072,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227916.906155939,3168023.61318452,602,1073,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227875.389575739,3168029.16081111,603,1074,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
227888.708822818,3167979.53945701,604,1075,CM-001,Doctor Manuel Martel Sangil,B1,ME5,4,Unilateral,45,1,Brazo Simple,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228271.963733979,3167474.59974751,605,1024,CM-001,Travesia Maximiliano Perez Diaz,D3-D4,S4,8,Unilateral,25,1,Báculo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228262.43958264,3167451.96036762,606,1142,CM-001,Barranco Mazo,D3-D4,S4,17,Unilateral,12,1,Columna,9,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228244.879582641,3167445.96036762,607,1143,CM-001,Barranco Mazo,D3-D4,S4,17,Unilateral,12,1,Columna,9,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228238.559582641,3167424.90036762,608,1144,CM-001,Barranco Mazo,D3-D4,S4,17,Unilateral,12,1,Columna,9,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228245.359582641,3167403.88036762,609,1145,CM-001,Barranco Mazo,D3-D4,S4,17,Unilateral,12,1,Columna,9,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228244.47958264,3167386.40036761,610,1146,CM-001,Barranco Mazo,D3-D4,S4,17,Unilateral,12,1,Columna,9,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,TGP,Villa de Mazo,35,,49,"Pueblo Norte, Camino Judas "
228270.759582642,3167424.48036762,611,1156,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
228273.209582642,3167390.20036762,612,1155,CM-001,Urbanizacion,D3-D4,S4,11,Unilateral,12,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,TGP,Villa de Mazo,35,,32,"Pueblo Norte, Camino Judas "
